Campaign_ID,Channel,Product_Category,Region,Longitude,Latitude,Budget,Spend,Impressions,Clicks,CTR,Conversions,CR,Revenue,ROI,Duration,Start_Date,End_Date,Customer_Satisfaction,Campaign_Effectiveness,Market_Segment
CAM3923,TV,Fashion,Sabah,116.0735,5.9783,356664,,449599,27603,0.136,2055,0.5395,312253,0.78,206,10/4/2023,16/5/2023,5,7,Low
CAM3924,Billboard,Fashion,Kuala Lumpur,101.6869,3.139,445002,40438,934688,45161,0.0702,7777,0.3312,370311,0.41,,20/2/2023,29/5/2023,,,Medium
CAM3925,Social Media,Fashion,Kuala Lumpur,101.6869,3.139,18734,24481,420917,40620,0.6645,3563,0.0387,15484,4.66,359,16/11/2023,28/6/2023,1,5,Low
CAM3926,Billboard,Electronics,Kuala Lumpur,101.6869,3.139,388167,338505,804086,1573,0.3469,2118,0.0695,854787,3.8,27,25/12/2023,17/2/2023,,4,Low
CAM3927,TV,Groceries,Kuala Lumpur,101.6869,3.139,401992,,,33990,0.1304,8473,0.6861,921903,3.73,66,24/11/2023,6/2/2023,4,3,High
CAM3928,TV,Groceries,Sabah,116.0735,5.9783,494749,,962256,31964,0.7001,3821,0.8676,227646,,,13/1/2023,22/10/2023,,8,Low
CAM3929,Social Media,Groceries,Penang,100.3314,5.4141,479730,410660,749175,38220,0.8658,,0.9895,946197,,48,15/5/2023,17/3/2023,5,3,Medium
CAM3930,Radio,Automotive,Penang,100.3314,5.4141,,197597,410921,42858,0.7177,4169,0.7051,401256,0.96,,6/3/2023,3/8/2023,4,3,High
CAM3931,Billboard,Groceries,Sarawak,110.3626,1.5532,,314262,42000,13836,0.6651,3496,0.9378,245561,0.63,266,14/3/2023,,5,10,Low
CAM3932,TV,Fashion,Johor,103.662,1.492,253560,432430,100089,16367,0.5643,3330,0.4273,734634,0.33,28,10/3/2023,30/8/2023,4,2,High
CAM3933,Social Media,Fashion,Sabah,116.0735,5.9783,195076,406176,128633,24062,0.5103,39,0.3814,377108,0.17,145,19/5/2023,26/11/2023,1,2,Medium
CAM3934,Radio,Health,Johor,103.662,1.492,322921,353267,427397,28820,0.3983,,0.7977,662234,,221,14/3/2023,9/5/2023,3,7,Low
CAM3935,Social Media,Automotive,Sabah,116.0735,5.9783,226180,128130,172346,12960,0.7311,4429,0.776,658167,2.61,120,16/1/2023,7/4/2023,,,High
CAM3936,TV,Health,Penang,100.3314,5.4141,488376,86964,850338,33990,0.8813,8461,,604228,,172,26/7/2023,15/3/2023,1,5,High
CAM3937,Social Media,Groceries,Kuala Lumpur,101.6869,3.139,319159,267826,384951,,0.0269,1901,0.4904,439739,2.44,320,29/11/2023,28/8/2023,5,4,High
CAM3938,Email,Electronics,Johor,103.662,1.492,333677,39619,736929,28012,0.0713,8063,0.4141,946907,3.73,244,19/12/2023,20/6/2023,2,9,Medium
CAM3939,Social Media,Electronics,Kuala Lumpur,101.6869,3.139,286528,334894,634089,10012,0.4849,2840,0.1658,209408,4.24,235,19/6/2023,13/12/2023,4,2,Low
CAM3940,Social Media,Health,Sabah,116.0735,5.9783,430953,,801728,49396,0.8711,,0.8178,430168,1.37,134,30/9/2023,16/4/2023,3,8,High
CAM3941,TV,Groceries,Sabah,116.0735,5.9783,113171,408430,481670,,0.4558,4920,0.2016,,1.78,226,15/10/2023,,3,7,Low
CAM3942,TV,Automotive,Sarawak,110.3626,1.5532,256792,337519,,9113,0.6106,3923,0.4445,945131,4.95,,24/4/2023,11/5/2023,5,2,High
CAM3943,Email,Health,Sabah,116.0735,5.9783,280796,274504,412062,40162,,7651,0.6095,832072,3.08,202,20/8/2023,15/5/2023,5,10,Low
CAM3944,Email,Health,Penang,100.3314,5.4141,381495,95398,388721,13146,0.4895,1631,0.5112,776884,0.03,136,11/12/2023,16/12/2023,4,3,Low
CAM3945,Radio,Fashion,Kuala Lumpur,101.6869,3.139,418289,,911101,19844,,4976,0.1324,726109,0.48,,10/7/2023,28/1/2023,4,5,Medium
CAM3946,Social Media,Groceries,Sarawak,110.3626,1.5532,129218,246221,385350,16268,0.743,6140,,,4.42,158,8/5/2023,10/8/2023,5,3,High
CAM3947,Email,Electronics,Penang,100.3314,5.4141,126485,113795,870572,10675,0.9135,18491.11442,0.702,601197,,70,1/7/2023,28/9/2023,4,5,Low
CAM3948,Radio,Health,Kuala Lumpur,101.6869,3.139,191588,400790,,,0.3992,3283,0.2801,301770,2.28,,19/6/2023,27/9/2023,5,4,High
CAM3949,Radio,Electronics,Penang,100.3314,5.4141,487276,208525,286637,8918,0.9672,,0.3993,621242,3.35,13,29/7/2023,25/9/2023,4,6,Medium
CAM3950,Billboard,Health,Sabah,116.0735,5.9783,151467,,397020,28642,0.5611,9865,0.5753,158930,3.03,290,15/8/2023,3/4/2023,3,1,High
CAM3951,TV,Automotive,Penang,100.3314,5.4141,1577985.918,83437,416731,,0.9713,8072,0.1998,530204,1.83,146,2/8/2023,11/8/2023,3,10,Low
CAM3952,Social Media,Electronics,Sarawak,110.3626,1.5532,30043,145558,492052,33698,,3750,0.9366,876988,4.22,256,10/12/2023,3/4/2023,,5,Low
CAM3953,TV,Health,Kuala Lumpur,101.6869,3.139,319833,431856,508859,45008,0.0844,271,0.5313,389792,2.99,47,3/9/2023,28/9/2023,2,2,Medium
CAM3954,Billboard,Fashion,Penang,100.3314,5.4141,415867,292688,319609,14612,0.996,2882,0.731,785669,3.76,87,30/1/2023,2/8/2023,,7,Medium
CAM3955,Social Media,Electronics,Kuala Lumpur,101.6869,3.139,,217898,775870,20117,0.8035,,0.3298,105154,2.68,213,31/7/2023,26/12/2023,2,1,Medium
CAM3956,Billboard,Electronics,Kuala Lumpur,101.6869,3.139,188610,382217,471567,25660,0.0833,1694,,836063,,165,25/10/2023,31/8/2023,,,Medium
CAM3957,Social Media,Fashion,Penang,100.3314,5.4141,354072,374894,918178,23647,0.6275,,0.6577,411951,0.93,172,28/4/2023,18/3/2023,2,10,Low
CAM3958,Billboard,Health,Penang,100.3314,5.4141,426755,201415,251474,16676,0.1665,7725,0.9982,536809,3.08,204,29/10/2023,11/10/2023,1,,High
CAM3959,Social Media,Health,Kuala Lumpur,101.6869,3.139,,263874,149084,49577,0.9536,6884,0.3381,989372,2.75,155,1/11/2023,21/2/2023,1,,Low
CAM3960,Billboard,Automotive,Sabah,116.0735,5.9783,196254,391967,617965,17723,,8835,,417311,1.14,179,25/8/2023,23/11/2023,2,8,High
CAM3961,TV,Groceries,Sarawak,110.3626,1.5532,131459,259562,207672,5763,0.7248,4400,0.5356,146513,4.13,339,23/7/2023,29/12/2023,2,5,High
CAM3962,Email,Automotive,Kuala Lumpur,101.6869,3.139,,3493171.754,,22975,0.9946,323,0.1056,,1.42,252,21/6/2023,7/6/2023,2,9,Medium
CAM3963,TV,Automotive,Sabah,116.0735,5.9783,399393,299954,497103,9569,0.8318,5061,0.4902,892355,1.85,303,20/6/2023,5/11/2023,4,2,Medium
CAM3964,Social Media,Electronics,Sarawak,110.3626,1.5532,474664,20284,762018,33121,0.6814,6878,0.8508,179936,1.63,357,20/5/2023,1/4/2023,5,8,Low
CAM3965,Social Media,Electronics,Sabah,116.0735,5.9783,43643,403951,322258,11624,,1448,0.7246,21865,2.75,199,14/1/2023,14/5/2023,1,10,High
CAM3966,Radio,Fashion,Sabah,116.0735,5.9783,359546,308741,517859,40959,0.1958,3291,0.7653,734780,4.57,200,21/7/2023,28/4/2023,2,7,High
CAM3967,Radio,Health,Penang,100.3314,5.4141,11935,345461,668613,39533,0.9347,7679,0.1512,,3.76,193,1/12/2023,31/12/2023,2,8,
CAM3968,Radio,Health,Kuala Lumpur,101.6869,3.139,102895,212419,606925,18548,0.8756,2534,0.4494,104127,2.09,344,11/1/2023,16/9/2023,3,3,Low
CAM3969,Radio,Electronics,Sarawak,110.3626,1.5532,367600,345352,543640,48858,0.7994,962,0.0737,313846,3.67,253,4/2/2023,,1,,Low
CAM3970,Email,Health,Johor,103.662,1.492,45418,287047,171558,12822,0.5204,5196,0.7458,128826,,82,8/5/2023,19/4/2023,5,4,High
CAM3971,Social Media,Health,Kuala Lumpur,101.6869,3.139,130719,231433,824152,44782,0.8584,1643,,726173,1.5,63,11/4/2023,10/6/2023,3,1,Medium
CAM3972,Billboard,Fashion,Sabah,116.0735,5.9783,85749,337487,,48120,0.8898,2168,,201544,2.74,242,11/2/2023,22/10/2023,1,8,High
CAM3973,Billboard,Automotive,Kuala Lumpur,101.6869,3.139,134447,407793,36705,35963,0.5515,767,0.3394,671943,1.04,93,29/12/2023,2/6/2023,5,8,Medium
CAM3974,Radio,Automotive,Penang,100.3314,5.4141,374103,303848,941530,3497,3.19723652,792,0.287,434241,,89,9/9/2023,22/8/2023,3,3,Low
CAM3975,Email,Health,Kuala Lumpur,101.6869,3.139,351033,293957,732879,40778,0.8917,102,0.19,247093,0.33,51,15/2/2023,4/3/2023,2,8,High
CAM3976,Billboard,Electronics,Sarawak,110.3626,1.5532,259754,183878,929925,38346,0.5957,3725,0.4987,30552,0.1,281,27/1/2023,24/12/2023,5,9,Low
CAM3977,Billboard,Health,Kuala Lumpur,101.6869,3.139,335318,381293,974889,49472,0.314,7476,0.28,21876,4.48,48,28/3/2023,5/9/2023,4,10,Low
CAM3978,Email,Automotive,Sabah,116.0735,5.9783,,286915,890873,22980,0.9409,9580,0.7085,386217,,280,29/4/2023,13/7/2023,1,,High
CAM3979,Radio,Health,Kuala Lumpur,101.6869,3.139,218013,320349,728998,31321,0.3708,7269,0.8204,734617,0.25,735.3203542,20/5/2023,8/5/2023,1,7,Low
CAM3980,Social Media,Fashion,Sarawak,110.3626,1.5532,70923,270461,5970,45958,0.7612,959,0.2402,546026,0.26,208,13/3/2023,12/1/2023,5,1,
CAM3981,Billboard,Automotive,Kuala Lumpur,101.6869,3.139,181573,383326,292403,14364,0.8477,6547,0.1836,595582,0.4,155,27/6/2023,28/2/2023,3,10,Medium
CAM3982,Billboard,Automotive,Johor,103.662,1.492,446153,171392,1699877.252,45719,0.1494,8088,0.9137,67061,4.46,60,1/9/2023,,,3,Low
CAM3983,Billboard,Groceries,Sarawak,110.3626,1.5532,,267853,904508,30561,0.7466,4957,0.884,356945,,19,21/7/2023,,2,5,Low
CAM3984,Radio,Fashion,Kuala Lumpur,101.6869,3.139,480399,140791,404936,28711,0.1872,7093,0.131,693467,2.72,315,21/7/2023,10/4/2023,4,9,Medium
CAM3985,Social Media,Health,Kuala Lumpur,101.6869,3.139,131225,177825,910245,32322,,3242,0.8333,912219,0.85,45,29/7/2023,13/1/2023,4,8,Medium
CAM3986,Email,Health,Kuala Lumpur,101.6869,3.139,202053,355774,890953,26881,0.79,5436,0.0924,454093,4.59,62,6/12/2023,12/4/2023,4,8,High
CAM3987,Radio,Electronics,Kuala Lumpur,101.6869,3.139,333183,423189,643070,31346,0.291,1577,0.2336,259752,2.36,57,24/10/2023,27/10/2023,4,3,High
CAM3988,Social Media,Groceries,Penang,100.3314,5.4141,287965,192745,39591,30687,0.6114,2236,0.1916,151529,1.47,184,1/6/2023,,2,4,Medium
CAM3989,Radio,Fashion,Sabah,116.0735,5.9783,193780,382239,391083,49859,0.4472,7143,0.9826,112575,2.4,106,29/8/2023,19/4/2023,1,7,High
CAM3990,TV,Health,Kuala Lumpur,101.6869,3.139,302233,16637,,30044,,8242,0.2371,836518,3.51,135,19/10/2023,13/12/2023,5,7,High
CAM3991,Billboard,Health,Sarawak,110.3626,1.5532,395055,102950,59379,14668,0.9384,7818,0.876,444386,0.51,196,6/3/2023,3/1/2023,1,1,High
CAM3992,TV,Electronics,Sarawak,110.3626,1.5532,375136,177403,163903,40549,0.2194,3847,0.1734,,2.9,270,9/5/2023,21/9/2023,3,4,Medium
CAM3993,TV,Groceries,Sabah,116.0735,5.9783,469762,408031,779463,42178,0.2781,3866,0.6764,766063,4.92,37,8/7/2023,18/3/2023,1,6,Medium
CAM3994,Radio,Health,Kuala Lumpur,101.6869,3.139,487005,147806,993456,,0.9556,,0.3657,205304,4.12,,31/12/2023,6/9/2023,3,8,Low
CAM3995,Radio,Health,Sarawak,110.3626,1.5532,46526,203983,515127,30478,0.2864,5824,0.2699,21914,4.59,204,11/4/2023,29/10/2023,27.63326321,2,Low
CAM3996,TV,Fashion,Kuala Lumpur,101.6869,3.139,252314,139711,500814,17781,0.0493,934,,421997,0.1,81,30/10/2023,9/2/2023,4,2,Medium
CAM3997,Social Media,Groceries,Penang,100.3314,5.4141,121834,371815,264960,230,0.2847,228,0.7121,,,210,27/12/2023,2/8/2023,5,2,Medium
CAM3998,Radio,Health,Sabah,116.0735,5.9783,249508,69070,229756,1055,0.5168,9931,0.4175,592395,0.99,184,17/3/2023,16/1/2023,5,6,Low
CAM3999,Radio,Electronics,Penang,100.3314,5.4141,440097,117123,153001,32027,0.1906,2673,0.7691,900349,1.57,175,22/3/2023,13/8/2023,5,8,High
CAM4000,TV,Electronics,Johor,103.662,1.492,24490,387368,4059084.557,47934,0.5001,4625,0.3596,762343,2.27,,11/10/2023,6/2/2023,2,,High
CAM4001,Social Media,Fashion,Kuala Lumpur,101.6869,3.139,192088,357665,656523,11094,0.6105,7554,0.1286,244332,0.85,50,4/6/2023,3/5/2023,2,8,High
CAM4002,Billboard,Automotive,Johor,103.662,1.492,157925,,307954,14560,0.6122,2416,,305404,1.21,1181.764855,17/1/2023,1/2/2023,1,8,Low
CAM4003,Social Media,Electronics,Sabah,116.0735,5.9783,125132,91555,472068,2189,0.4947,6134,0.8532,579347,4.09,212,4/5/2023,,1,26.67448481,Medium
CAM4004,Social Media,Fashion,Johor,103.662,1.492,209514,167602,,34839,0.5563,4169,,834613,4.96,342,4/4/2023,10/7/2023,3,5,Medium
CAM4005,Social Media,Automotive,Penang,100.3314,5.4141,495652,118298,778976,32629,0.4008,63890.42058,0.596,,,84,5/10/2023,6/7/2023,4,5,Low
CAM4006,Radio,Fashion,Sarawak,110.3626,1.5532,421664,111561,225203,36773,0.3513,5528,0.5633,494509,3.84,250,10/11/2023,12/9/2023,4,10,
CAM4007,TV,Electronics,Sarawak,110.3626,1.5532,,229014,909724,2153,0.022,4367,0.3722,122791,4.58,231,16/2/2023,5/12/2023,4,10,Medium
CAM4008,Social Media,Health,Sarawak,110.3626,1.5532,481803,123057,,7994,0.1512,,0.3965,522385,0.31,131,7/6/2023,9/10/2023,4,10,High
CAM4009,Social Media,Automotive,Sarawak,110.3626,1.5532,26492,400428,672344,16977,0.2847,7178,0.1306,,2.05,362,23/8/2023,,2,6,Medium
CAM4010,TV,Fashion,Kuala Lumpur,101.6869,3.139,291518,111392,775890,25103,3.703625179,7915,0.3334,691850,2.76,183,14/2/2023,23/11/2023,4,4,Medium
CAM4011,Billboard,Health,Sarawak,110.3626,1.5532,345295,365670,354630,28111,0.2525,4800,0.5589,0,0.52,294,23/5/2023,6/9/2023,4,,Low
CAM4012,Social Media,Electronics,Sabah,116.0735,5.9783,182899,367687,,19286,0.9712,2634,0.9466,387397,3.68,109,14/5/2023,26/6/2023,2,2,
CAM4013,TV,Fashion,Sabah,116.0735,5.9783,359099,,5828516.643,28435,0.6711,1320,,2585,1.53,68,13/2/2023,21/4/2023,1,8,High
CAM4014,Radio,Electronics,Kuala Lumpur,101.6869,3.139,225668,209120,190228,10416,,7379,0.6035,265586,3.66,8,26/3/2023,14/11/2023,1,3,High
CAM4015,Social Media,Health,Penang,100.3314,5.4141,,2147729.527,616178,7646,0.4586,9851,0.935,761224,3.39,325,1/1/2023,12/9/2023,5,9,Low
CAM4016,Radio,Fashion,Johor,103.662,1.492,393466,187734,534756,27922,0.4321,4330,0.5303,605031,3.19,194,22/3/2023,28/9/2023,4,,Low
CAM4017,TV,Electronics,Sarawak,110.3626,1.5532,75760,86489,558822,38387,0.7904,5878,0.6836,580853,2.78,292,17/7/2023,21/2/2023,4,3,Medium
CAM4018,Radio,Automotive,Sabah,116.0735,5.9783,361749,328630,,8766,0.7503,6059,0.7923,659477,2.65,299,30/8/2023,10/8/2023,1,9,High
CAM4019,TV,Fashion,Kuala Lumpur,101.6869,3.139,145846,412842,262591,10284,0.982,4806,0.0453,468940,1.88,101,24/1/2023,16/8/2023,2,9,High
CAM4020,Radio,Electronics,Sarawak,110.3626,1.5532,401904,387269,527962,26630,0.602,4909,0.8566,129159,2.77,295,26/3/2023,10/2/2023,4,2,Medium
CAM4021,Email,Electronics,Sarawak,110.3626,1.5532,124663,84746,799309,20538,0.2201,7297,0.7418,334512,0.25,8,1/1/2024,,1,,Medium
CAM4022,Social Media,Electronics,Sarawak,110.3626,1.5532,397151,177218,224343,40038,0.5435,19591.11295,0.9546,771444,3.11,10,11/3/2023,24/3/2023,5,9,Low
CAM4023,Social Media,Fashion,Kuala Lumpur,101.6869,3.139,203159,310817,429394,31902,0.7572,430,0.0123,605224,,283,26/3/2023,29/4/2023,1,4,Medium
CAM4024,Billboard,Health,Penang,100.3314,5.4141,362296,112163,718717,23468,0.4946,,0.5215,555595,4.39,48,17/10/2023,14/10/2023,3,62.24046456,Low
CAM4025,Billboard,Automotive,Sabah,116.0735,5.9783,,,813729,28065,0.4616,,0.8837,631915,,10,8/11/2023,16/8/2023,1,7,High
CAM4026,TV,Automotive,Sabah,116.0735,5.9783,,24330,233178,2171,0.7683,670,0.2091,859079,4.93,40,15/7/2023,25/5/2023,,9,High
CAM4027,Radio,Health,Kuala Lumpur,101.6869,3.139,150831,370114,364663,13045,0.6134,67343.5805,0.6556,183004,4.63,,27/2/2023,10/4/2023,2,10,Medium
CAM4028,Radio,Health,Johor,103.662,1.492,336869,26675,134347,14243,0.5479,3688,0.8316,96019,4.18,16,10/3/2023,12/11/2023,3,7,Medium
CAM4029,Social Media,Health,Kuala Lumpur,101.6869,3.139,465737,312328,413695,45349,0.2341,6259,0.4705,585374,1.84,341,6/12/2023,3/3/2023,3,10,Medium
CAM4030,Billboard,Electronics,Sarawak,110.3626,1.5532,10724,219223,539865,,0.5107,8270,0.206,978255,2.63,82,9/6/2023,1/11/2023,4,10,Medium
CAM4031,Social Media,Groceries,Sarawak,110.3626,1.5532,333461,377702,991627,155695.3868,0.4041,4969,0.3349,864905,2.49,264,30/6/2023,1/12/2023,3,,High
CAM4032,Radio,Groceries,Johor,103.662,1.492,433567,7432,627954,9527,0.9851,3076,0.0127,,2.78,155,16/8/2023,4/8/2023,4,7,High
CAM4033,Social Media,Automotive,Penang,100.3314,5.4141,43683,39088,251734,49021,0.7285,9724,,15096,2.51,71,21/8/2023,20/10/2023,3,4,Low
CAM4034,Billboard,Automotive,Johor,103.662,1.492,146919,197113,390823,43531,0.1083,,0.6263,851156,4.96,73,12/4/2023,29/12/2023,5,4,Low
CAM4035,Radio,Electronics,Johor,103.662,1.492,190908,444973,808249,22821,0.0609,185,,372541,2.69,161,29/7/2023,2/7/2023,,5,Medium
CAM4036,Social Media,Automotive,Sarawak,110.3626,1.5532,352240,,985175,31591,,9210,0.6452,17913,2.97,131,28/9/2023,20/6/2023,3,6,Low
CAM4037,Social Media,Health,Kuala Lumpur,101.6869,3.139,424991,,230254,8859,0.6289,,,623852,0.55,248,25/1/2023,7/5/2023,,7,Medium
CAM4038,Social Media,Groceries,Sabah,116.0735,5.9783,168280,16735,2192131.616,12017,0.2962,7832,0.4811,157390,2.04,229,19/5/2023,24/4/2023,3,88.91494937,Medium
CAM4039,TV,Fashion,Penang,100.3314,5.4141,113381,11991,413648,47355,0.522,2919,0.2336,101929,4.1,205,22/6/2023,22/3/2023,2,1,High
CAM4040,Email,Health,Penang,100.3314,5.4141,,51331,433071,33672,0.3175,1477,0.6821,554414,1.56,229,22/3/2023,25/3/2023,5,62.24046456,Medium
CAM4041,Social Media,Fashion,Johor,103.662,1.492,187026,204368,463121,8540,0.5875,1780,0.8891,,0.7,,12/12/2023,10/7/2023,5,2,High
CAM4042,TV,Electronics,Kuala Lumpur,101.6869,3.139,425825,251943,111174,4686,0.8496,7717,,178257,4.51,220,23/8/2023,11/8/2023,,9,Medium
CAM4043,Social Media,Health,Johor,103.662,1.492,93276,109173,715108,28763,0.2511,6984,0.5075,535010,,203,9/11/2023,20/3/2023,2,4,Low
CAM4044,Billboard,Electronics,Kuala Lumpur,101.6869,3.139,111268,3073502.425,510214,45625,0.7648,5330,0.6812,396406,2.18,333,23/2/2023,5/12/2023,3,6,Low
CAM4045,Billboard,Fashion,Sabah,116.0735,5.9783,101704,5434,405001,36812,0.7109,9203.785116,0.8353,97879,2.01,313,28/4/2023,17/7/2023,5,1,Low
CAM4046,Billboard,Fashion,Sabah,116.0735,5.9783,,349325,298598,32413,0.4972,8348,0.4842,384079,0.07,162,14/7/2023,21/8/2023,1,7,High
CAM4047,Email,Health,Johor,103.662,1.492,331596,234447,364967,19472,,,,32171,,251,24/6/2023,29/11/2023,3,6,Low
CAM4048,Social Media,Electronics,Johor,103.662,1.492,322266,150178,994747,3882,0.2711,,,133884,,244,23/12/2023,23/10/2023,1,3,Low
CAM4049,Radio,Health,Kuala Lumpur,101.6869,3.139,14104,210887,439053,14667,0.6754,2977,0.9046,149411,3.65,248,17/5/2023,17/2/2023,4,3,Medium
CAM4050,Radio,Electronics,Johor,103.662,1.492,2388161.584,433644,601238,,0.4057,5776,0.7209,569110,4.51,169,4/2/2023,12/4/2023,,,High
CAM4051,Billboard,Fashion,Sabah,116.0735,5.9783,451332,128942,230394,14041,0.2361,39948.04765,0.569,847198,0.61,314,18/1/2023,24/6/2023,5,6,High
CAM4052,TV,Health,Kuala Lumpur,101.6869,3.139,290345,180689,611568,5313,0.4559,2587,0.2646,344896,3.16,130,15/4/2023,10/8/2023,2,4,Medium
CAM4053,Radio,Health,Kuala Lumpur,101.6869,3.139,144949,388476,226641,122919.2836,0.7862,5029,0.5872,782324,2.02,316,20/10/2023,13/10/2023,5,4,Low
CAM4054,Radio,Health,Kuala Lumpur,101.6869,3.139,160747,343553,602196,45238,0.4239,7393,0.3733,232749,4.06,147,15/8/2023,25/1/2023,1,4,Medium
CAM4055,TV,Automotive,Johor,103.662,1.492,206592,437120,235603,7204,0.225,,0.1233,334384,,294,28/3/2023,25/11/2023,4,2,High
CAM4056,TV,Groceries,Johor,103.662,1.492,202997,391176,417007,12624,0.4494,3385,0.3669,,4.27,4,9/8/2023,24/11/2023,5,3,Medium
CAM4057,Email,Automotive,Sabah,116.0735,5.9783,304200,98862,217683,2595,,5498,,244194,4.02,317,20/1/2023,1/8/2023,3,7,Low
CAM4058,Billboard,Automotive,Penang,100.3314,5.4141,39276,71734,138923,31287,0.2562,4501,0.5004,,3.55,31,17/2/2023,10/8/2023,1,4,Medium
CAM4059,Billboard,Electronics,Sarawak,110.3626,1.5532,45690,437340,407023,21367,0.1218,4525.310382,0.4063,90568,2.42,345,26/3/2023,4/6/2023,1,3,Low
CAM4060,Email,Health,Sarawak,110.3626,1.5532,19568,98408,,2465,0.9141,7265,0.5323,,1.12,119,4/4/2023,22/6/2023,2,3,Low
CAM4061,Email,Fashion,Penang,100.3314,5.4141,321189,374075,3655975.978,13910,0.0266,4683,0.933,249935,1.24,313,18/5/2023,12/12/2023,2,7,Medium
CAM4062,Social Media,Groceries,Sabah,116.0735,5.9783,210073,168487,,42772,0.7361,,0.8475,,3.97,178,19/10/2023,25/4/2023,,1,High
CAM4063,Billboard,Health,Sabah,116.0735,5.9783,370316,24502,247205,43852,0.1949,,0.5206,205631,3.46,221,4/12/2023,4/9/2023,2,10,Medium
CAM4064,Social Media,Groceries,Kuala Lumpur,101.6869,3.139,67347,192984,7041,38988,,7345,0.3673,549163,4.1,113,23/3/2023,21/9/2023,5,4,Medium
CAM4065,Email,Groceries,Penang,100.3314,5.4141,274934,227142,851492,45168,0.6151,9892,0.7623,229272,1.87,81,4/10/2023,16/7/2023,,6,High
CAM4066,Radio,Health,Johor,103.662,1.492,222899,207874,,,0.2035,1151,0.5185,906726,2.85,335,21/1/2023,6/8/2023,,1,Medium
CAM4067,Social Media,Automotive,Penang,100.3314,5.4141,86006,188568,314560,37524,,9888,,965907,3.38,50,8/12/2023,24/12/2023,3,4,Low
CAM4068,Social Media,Health,Kuala Lumpur,101.6869,3.139,388085,223972,563178,48157,0.1893,9892,0.1922,364171,3.95,47,26/7/2023,6/9/2023,4,4,Medium
CAM4069,Radio,Electronics,Kuala Lumpur,101.6869,3.139,391421,,389203,13156,0.8607,4981,0.4235,650905,0.95,132,12/7/2023,26/7/2023,4,5,Medium
CAM4070,Billboard,Groceries,Sarawak,110.3626,1.5532,328504,437305,662568,8407,0.0873,4850,,468553,4.65,,11/11/2023,3/9/2023,1,4,High
CAM4071,Social Media,Fashion,Sarawak,110.3626,1.5532,386673,179722,65786,43064,0.7186,9715,0.3414,520585,1.95,294,29/8/2023,21/6/2023,1,2,Low
CAM4072,Social Media,Groceries,Sabah,116.0735,5.9783,161891,402353,421712,25136,0.5939,413,0.0668,,0.57,300,19/11/2023,3/11/2023,4,7,High
CAM4073,TV,Groceries,Kuala Lumpur,101.6869,3.139,387790,293509,193720,11857,0.4708,7143,0.6495,642167,1.87,29,11/7/2023,,4,1,High
CAM4074,Billboard,Health,Penang,100.3314,5.4141,167048,138466,499722,10716,0.8549,2223,0.2069,848991,3.94,9,19/7/2023,31/3/2023,4,4,Medium
CAM4075,Radio,Automotive,Johor,103.662,1.492,246632,,557766,36620,0.0867,2053,,877623,1.44,170,12/7/2023,27/10/2023,1,6,Medium
CAM4076,Email,Health,Penang,100.3314,5.4141,444426,346674,227502,33685,0.1915,916,0.3628,424579,4.83,119,7/7/2023,14/11/2023,1,2,Low
CAM4077,Email,Health,Kuala Lumpur,101.6869,3.139,356189,106344,687787,38511,0.7559,2847,0.8739,911171,2.04,163,25/11/2023,1/6/2023,4,7,Low
CAM4078,Billboard,Automotive,Sabah,116.0735,5.9783,52641,139492,945328,5792,,7089,0.8317,805230,2.49,,24/5/2023,22/3/2023,5,1,Medium
CAM4079,TV,Health,Penang,100.3314,5.4141,,271286,,21955,0.2207,,0.3383,385887,0.77,323,22/11/2023,26/11/2023,2,5,Medium
CAM4080,Email,Automotive,Sabah,116.0735,5.9783,439963,323652,854991,36156,0.8524,9331,0.6509,341387,1.96,167,9/6/2023,1/12/2023,,71.1319595,Low
CAM4081,Radio,Health,Johor,103.662,1.492,112637,282288,494765,46418,0.1248,,0.4717,825985,0.75,148,26/7/2023,9/2/2023,3,,High
CAM4082,Radio,Automotive,Johor,103.662,1.492,354564,248578,931828,4531,0.0919,6206,0.0661,318949,4.08,13,19/8/2023,29/5/2023,,5,Low
CAM4083,Radio,Electronics,Sarawak,110.3626,1.5532,227140,445162,244863,36145,0.7339,7409,4.190663363,280235,0.15,56,18/4/2023,26/8/2023,1,2,Low
CAM4084,Social Media,Health,Sabah,116.0735,5.9783,484533,359927,239727,37856,,,0.6029,,1.94,185,9/11/2023,28/2/2023,2,,Medium
CAM4085,TV,Fashion,Johor,103.662,1.492,150901,103610,,8167,,4598,,862764,2.38,226,8/5/2023,7/3/2023,3,5,High
CAM4086,Email,Fashion,Penang,100.3314,5.4141,295717,68763,,42881,0.9526,1088,0.6181,791979,2.35,1901.328344,15/9/2023,14/7/2023,,4,Medium
CAM4087,Billboard,Electronics,Penang,100.3314,5.4141,208558,15084,425421,35602,0.4134,3348,0.3113,,10,185,29/12/2023,5/10/2023,5,1,High
CAM4088,Email,Health,Kuala Lumpur,101.6869,3.139,365476,242139,746630,36939,,90,0.2072,402368,0.21,89,10/5/2023,,4,80.02345444,Medium
