,Unnamed: 0,completion_year,rent,rent_type,region,district,property_type,rooms,parking,bathroom,size,furnished_rate,facilities_rate,maintanance_fee,completion_rate,competition_rate_x,competition_rate_y
15491,15491,,980,house,Selangor,Damansara Damai,Apartment,3,,2.0,1100.0,0.0,,0.0,new,14.0,14.0
15492,15492,2018.0,1800,room,Selangor,Petaling Jaya,Condominium,1,1.0,1.0,510.0,1.0,8.0,1147.5,new,3.0,3.0
15493,15493,2023.0,2750,house,Selangor,Kelana Jaya,Condominium,4,,2.0,1442.0,2.0,4.0,3244.5,new,3.0,3.0
15494,15494,,900,house,Selangor,Bangi,Apartment,3,,2.0,860.0,0.0,3.0,0.0,new,6.0,6.0
15495,15495,,2200,house,Selangor,Shah Alam,Apartment,3,,2.0,907.0,0.0,6.0,0.0,new,1.0,1.0
15496,15496,2016.0,1700,room,Selangor,Petaling Jaya,Condominium,1,1.0,1.0,622.0,1.0,,1399.5,new,4.0,4.0
15497,15497,2016.0,1500,room,Selangor,Petaling Jaya,Condominium,1,1.0,1.0,400.0,1.0,,900.0,new,4.0,4.0
15498,15498,2020.0,1300,room,Selangor,Kota Damansara,Studio,1,1.0,1.0,200.0,2.0,,450.0,new,2.0,2.0
15499,15499,2013.0,1800,house,Selangor,Cyberjaya,Condominium,3,2.0,2.0,1070.0,2.0,7.0,4804.3,moderate,72.0,72.0
15500,15500,,800,house,Selangor,Cheras,Apartment,3,,2.0,800.0,1.0,,0.0,new,5.0,5.0
15501,15501,,1100,house,Selangor,Shah Alam,Apartment,3,2.0,2.0,813.0,0.0,5.0,0.0,new,24.0,24.0
15502,15502,,850,house,Selangor,Klang,Apartment,10,,2.0,1000.0,0.0,,0.0,new,,
15503,15503,,2000,house,Selangor,Shah Alam,Duplex,2,,2.0,1015.0,1.0,5.0,0.0,new,2.0,2.0
15504,15504,2016.0,1700,house,Selangor,Seri Kembangan,Condominium,3,2.0,2.0,1044.0,2.0,5.0,2349.0,new,23.0,23.0
15505,15505,,950,house,Selangor,Klang,Apartment,3,1.0,2.0,814.0,1.0,5.0,0.0,new,6.0,6.0
15506,15506,,1100,house,Selangor,Klang,Apartment,3,,2.0,1100.0,0.0,,0.0,new,1.0,1.0
15507,15507,2016.0,5500,house,Selangor,Subang Jaya,Service Residence,3,2.0,2.0,1259.0,2.0,11.0,2832.75,new,7.0,7.0
15508,15508,,950,room,Selangor,Seri Kembangan,Apartment,1,1.0,1.0,450.0,1.0,14.0,0.0,new,44.0,44.0
15509,15509,,760,house,Selangor,Port Klang,Apartment,3,,2.0,600.0,0.0,,0.0,new,1.0,1.0
15510,15510,,1100,house,Selangor,Shah Alam,Apartment,3,2.0,2.0,815.0,0.0,8.0,0.0,new,24.0,24.0
15511,15511,,1100,house,Selangor,Shah Alam,Apartment,3,2.0,2.0,813.0,0.0,5.0,0.0,new,24.0,24.0
15512,15512,,1300,house,Selangor,Kajang,Condominium,3,2.0,2.0,1000.0,1.0,6.0,0.0,new,6.0,6.0
15513,15513,,1300,house,Selangor,Kajang,Apartment,3,2.0,2.0,920.0,1.0,4.0,0.0,new,5.0,5.0
15514,15514,,1300,house,Selangor,Kajang,Apartment,3,2.0,2.0,920.0,1.0,4.0,0.0,new,5.0,5.0
15515,15515,2007.0,2000,house,Selangor,Bandar Sunway,Service Residence,3,1.0,2.0,949.0,2.0,11.0,4261.01,moderate,15.0,15.0
15516,15516,2017.0,2300,house,Selangor,Cheras,Condominium,3,2.0,2.0,1127.0,2.0,,2535.75,new,5.0,5.0
15517,15517,2019.0,1300,house,Selangor,Kajang,Condominium,3,2.0,2.0,1023.0,2.0,6.0,2301.75,new,27.0,27.0
15518,15518,,950,house,Selangor,Kajang,Condominium,3,,2.0,900.0,1.0,6.0,0.0,new,3.0,3.0
15519,15519,2018.0,3600,house,Selangor,Kota Kemuning,Condominium,3,,2.0,1388.0,2.0,10.0,3123.0,new,39.0,39.0
15520,15520,,1100,house,Selangor,Bangi,Service Residence,3,2.0,2.0,1000.0,0.0,7.0,0.0,new,27.0,27.0
15521,15521,,850,house,Selangor,Kajang,Apartment,3,,2.0,957.0,1.0,3.0,0.0,new,8.0,8.0
15522,15522,,1000,house,Selangor,Semenyih,Apartment,3,2.0,2.0,900.0,1.0,6.0,0.0,new,18.0,18.0
15523,15523,2019.0,3000,house,Selangor,Petaling Jaya,Service Residence,2,2.0,2.0,915.0,2.0,14.0,2058.75,new,3.0,3.0
15524,15524,2016.0,1600,house,Selangor,Cheras,Service Residence,3,,2.0,1313.0,1.0,,2954.25,new,20.0,20.0
15525,15525,,2200,house,Selangor,Klang,Condominium,3,,2.0,1256.0,2.0,12.0,0.0,new,38.0,38.0
15526,15526,2018.0,3600,house,Selangor,Kota Kemuning,Condominium,3,,2.0,1388.0,2.0,10.0,3123.0,new,39.0,39.0
15527,15527,2013.0,1250,room,Selangor,Damansara Perdana,Service Residence,1,,2.0,700.0,2.0,14.0,3143.0,moderate,22.0,22.0
15528,15528,2010.0,950,house,Selangor,Shah Alam,Apartment,3,2.0,2.0,732.0,0.0,4.0,3286.6800000000003,moderate,18.0,18.0
15529,15529,2019.0,750,house,Selangor,Semenyih,Apartment,3,2.0,2.0,798.0,0.0,9.0,1795.5,new,20.0,20.0
15530,15530,,1500,house,Selangor,Cyberjaya,Condominium,3,2.0,2.0,1000.0,2.0,10.0,0.0,new,,
15531,15531,2008.0,3500,house,Selangor,Petaling Jaya,Condominium,4,2.0,2.0,1479.0,2.0,9.0,6640.71,moderate,10.0,10.0
15532,15532,,3000,house,Selangor,Petaling Jaya,Condominium,4,1.0,2.0,1450.0,2.0,9.0,0.0,new,2.0,2.0
15533,15533,2017.0,1000,room,Selangor,Shah Alam,Studio,1,1.0,1.0,500.0,1.0,12.0,1125.0,new,18.0,18.0
15534,15534,2019.0,900,house,Selangor,Kajang,Condominium,3,2.0,2.0,860.0,1.0,9.0,1935.0,new,12.0,12.0
15535,15535,2022.0,1400,house,Selangor,Sepang,Condominium,3,2.0,2.0,807.0,1.0,10.0,1815.75,new,9.0,9.0
15536,15536,2015.0,800,house,Selangor,Klang,Apartment,3,,2.0,650.0,1.0,2.0,1462.5,new,2.0,2.0
15537,15537,2009.0,1250,house,Selangor,Batu Caves,Apartment,3,1.0,2.0,900.0,1.0,11.0,4041.0,moderate,3.0,3.0
15538,15538,2015.0,1450,house,Selangor,Puchong,Condominium,4,1.0,3.0,1262.0,2.0,11.0,2839.5,new,3.0,3.0
15539,15539,,800,house,Selangor,Puncak Alam,Apartment,3,1.0,2.0,700.0,0.0,2.0,0.0,new,2.0,2.0
15540,15540,2019.0,2900,house,Selangor,Damansara Damai,Condominium,3,2.0,2.0,1451.0,2.0,9.0,3264.75,new,13.0,13.0
15541,15541,2019.0,1100,house,Selangor,Semenyih,Apartment,3,1.0,2.0,850.0,2.0,9.0,1912.5,new,20.0,20.0
15542,15542,,1400,room,Selangor,Ampang,Condominium,1,1.0,1.0,450.0,2.0,7.0,0.0,new,40.0,40.0
15543,15543,2010.0,900,house,Selangor,Bandar Kinrara,Service Residence,3,1.0,2.0,712.0,0.0,6.0,3196.88,moderate,6.0,6.0
15544,15544,2016.0,1200,room,Selangor,Cyberjaya,Condominium,1,1.0,1.0,450.0,2.0,,1012.5,new,31.0,31.0
15545,15545,,1200,room,Selangor,Cyberjaya,Service Residence,1,1.0,1.0,450.0,2.0,,0.0,new,1.0,1.0
15546,15546,,600,house,Selangor,Puchong,Apartment,3,,1.0,600.0,0.0,3.0,0.0,new,14.0,14.0
15547,15547,2019.0,850,house,Selangor,Semenyih,Apartment,3,2.0,2.0,950.0,1.0,9.0,2137.5,new,14.0,14.0
15548,15548,,800,house,Selangor,Seri Kembangan,Apartment,3,1.0,2.0,912.0,0.0,14.0,0.0,new,1.0,1.0
15549,15549,,850,house,Selangor,Cheras,Apartment,3,,2.0,650.0,2.0,,0.0,new,5.0,5.0
15550,15550,2021.0,2500,house,Selangor,360,Condominium,3,2.0,2.0,810.0,1.0,7.0,1822.5,new,70.0,70.0
15551,15551,2018.0,3300,house,Selangor,Klang,Service Residence,4,2.0,3.0,1312.0,2.0,9.0,2952.0,new,53.0,53.0
15552,15552,,700,house,Selangor,Seri Kembangan,Apartment,3,,1.0,621.0,1.0,,0.0,new,20.0,20.0
15553,15553,,700,house,Selangor,Seri Kembangan,Apartment,3,,1.0,722.0,1.0,,0.0,new,20.0,20.0
15554,15554,,700,house,Selangor,Seri Kembangan,Apartment,3,,1.0,621.0,1.0,,0.0,new,20.0,20.0
15555,15555,2018.0,2000,house,Selangor,Sungai Buloh,Service Residence,3,1.0,2.0,1108.0,0.0,14.0,2493.0,new,18.0,18.0
15556,15556,2020.0,1400,house,Selangor,Sepang,Condominium,3,2.0,2.0,818.0,2.0,6.0,1840.5,new,85.0,85.0
15557,15557,2015.0,1700,house,Selangor,Kajang,Service Residence,3,,2.0,1000.0,2.0,10.0,2250.0,new,4.0,4.0
15558,15558,2016.0,1000,room,Selangor,Seri Kembangan,Service Residence,1,1.0,1.0,650.0,1.0,4.0,1462.5,new,30.0,30.0
15559,15559,,800,house,Selangor,Kajang,Apartment,3,2.0,2.0,780.0,1.0,2.0,0.0,new,2.0,2.0
15560,15560,,400,house,Selangor,Klang,Apartment,2,1.0,1.0,750.0,0.0,,0.0,new,5.0,5.0
15561,15561,2020.0,1200,house,Selangor,Semenyih,Condominium,3,1.0,3.0,1050.0,0.0,9.0,2362.5,new,12.0,12.0
15562,15562,2010.0,1000,house,Selangor,Dengkil,Condominium,3,1.0,2.0,1050.0,0.0,7.0,4714.5,moderate,3.0,3.0
15563,15563,2005.0,1600,house,Selangor,Subang Jaya,Service Residence,4,,3.0,1065.0,1.0,8.0,4781.85,moderate,12.0,12.0
15564,15564,1999.0,1200,house,Selangor,Kajang,Condominium,3,1.0,2.0,1150.0,1.0,,10338.5,old,6.0,6.0
15565,15565,,850,house,Selangor,Ampang,Apartment,3,1.0,2.0,858.0,0.0,2.0,0.0,new,2.0,2.0
15566,15566,,750,house,Selangor,Semenyih,Apartment,3,,2.0,893.0,1.0,,0.0,new,,
15567,15567,,830,house,Selangor,Alam Impian,Flat,3,2.0,2.0,650.0,0.0,2.0,0.0,new,2.0,2.0
15568,15568,,600,house,Selangor,Bangi,Apartment,3,,2.0,750.0,0.0,,0.0,new,2.0,2.0
15569,15569,2014.0,1199,house,Selangor,Batu Caves,Service Residence,3,2.0,2.0,1011.0,0.0,10.0,4539.39,moderate,63.0,63.0
15570,15570,2016.0,1350,house,Selangor,Seri Kembangan,Service Residence,3,2.0,2.0,1065.0,1.0,6.0,2396.25,new,30.0,30.0
15571,15571,,1100,house,Selangor,Ampang,Apartment,3,,2.0,861.0,0.0,3.0,0.0,new,4.0,4.0
15572,15572,,1200,house,Selangor,Sepang,Apartment,3,,2.0,900.0,2.0,,0.0,new,9.0,9.0
15573,15573,,1000,house,Selangor,Bangi,Apartment,3,1.0,2.0,850.0,1.0,5.0,0.0,new,6.0,6.0
15574,15574,2016.0,1300,house,Selangor,Semenyih,Condominium,3,,2.0,990.0,1.0,11.0,2227.5,new,20.0,20.0
15575,15575,,1650,house,Selangor,Bandar Mahkota Cheras,Condominium,4,2.0,3.0,1396.0,2.0,14.0,0.0,new,44.0,44.0
15576,15576,,1200,house,Selangor,Bandar Bukit Raja,Apartment,3,2.0,2.0,1000.0,1.0,5.0,0.0,new,9.0,9.0
15577,15577,2019.0,1100,house,Selangor,Kajang,Apartment,3,2.0,3.0,1044.0,0.0,6.0,2349.0,new,2.0,2.0
15578,15578,2020.0,1600,house,Selangor,Kajang,Condominium,3,2.0,2.0,860.0,2.0,9.0,1935.0,new,14.0,14.0
15579,15579,,1200,house,Selangor,Mutiara Damansara,Apartment,3,1.0,2.0,660.0,1.0,3.0,0.0,new,2.0,2.0
15580,15580,2008.0,1600,house,Selangor,Selayang,Condominium,3,1.0,2.0,1011.0,1.0,9.0,4539.39,moderate,25.0,25.0
15581,15581,,900,house,Selangor,Puchong,Apartment,3,2.0,1.0,606.0,2.0,3.0,0.0,new,14.0,14.0
15582,15582,,900,house,Selangor,Semenyih,Apartment,3,2.0,2.0,860.0,0.0,8.0,0.0,new,18.0,18.0
15583,15583,2015.0,800,house,Selangor,Damansara Perdana,Condominium,3,1.0,2.0,850.0,1.0,,1912.5,new,34.0,34.0
15584,15584,2005.0,1150,house,Selangor,Seri Kembangan,Condominium,5,1.0,3.0,1100.0,1.0,5.0,4939.0,moderate,8.0,8.0
15585,15585,2015.0,1000,house,Selangor,Setia Alam,Apartment,3,2.0,2.0,939.0,0.0,,2112.75,new,23.0,23.0
15586,15586,2021.0,3000,house,Selangor,Seri Kembangan,Service Residence,4,2.0,2.0,1500.0,2.0,7.0,3375.0,new,20.0,20.0
15587,15587,,1100,room,Selangor,Petaling Jaya,Condominium,1,2.0,1.0,466.0,2.0,4.0,0.0,new,,
15588,15588,,4800,house,Selangor,Petaling Jaya,Condominium,4,2.0,3.0,2700.0,2.0,11.0,0.0,new,,
15589,15589,2014.0,1200,house,Selangor,Batu Caves,Service Residence,3,2.0,2.0,1052.0,1.0,10.0,4723.4800000000005,moderate,63.0,63.0
15590,15590,,1600,house,Selangor,Cyberjaya,Apartment,3,2.0,2.0,850.0,2.0,6.0,0.0,new,13.0,13.0
15591,15591,2017.0,740,room,Selangor,Semenyih,Studio,1,1.0,1.0,477.0,0.0,9.0,1073.25,new,2.0,2.0
15592,15592,,1450,house,Selangor,Puchong,Condominium,4,,2.0,1130.0,1.0,,0.0,new,4.0,4.0
15593,15593,2010.0,1250,house,Selangor,Batu Caves,Condominium,3,,2.0,998.0,1.0,8.0,4481.02,moderate,13.0,13.0
15594,15594,,650,house,Selangor,Damansara Damai,Apartment,3,,2.0,650.0,1.0,3.0,0.0,new,14.0,14.0
15595,15595,,950,house,Selangor,Damansara Damai,Apartment,3,1.0,2.0,800.0,0.0,6.0,0.0,new,37.0,37.0
15596,15596,2020.0,2000,house,Selangor,Shah Alam,Condominium,4,2.0,3.0,1065.0,1.0,14.0,2396.25,new,6.0,6.0
15597,15597,,950,house,Selangor,Kajang,Condominium,3,2.0,2.0,1250.0,1.0,14.0,0.0,new,33.0,33.0
15598,15598,,700,house,Selangor,Kajang,Condominium,3,2.0,2.0,1023.0,1.0,14.0,0.0,new,29.0,29.0
15599,15599,,1300,house,Selangor,Shah Alam,Apartment,3,,1.0,653.0,0.0,1.0,0.0,new,3.0,3.0
15600,15600,,800,house,Selangor,Kajang,Condominium,3,2.0,2.0,1022.0,1.0,14.0,0.0,new,44.0,44.0
15601,15601,,1400,house,Selangor,Puchong,Apartment,3,1.0,2.0,818.0,1.0,2.0,0.0,new,9.0,9.0
15602,15602,,700,house,Selangor,Puchong,Apartment,3,1.0,2.0,800.0,1.0,3.0,0.0,new,3.0,3.0
15603,15603,2016.0,900,house,Selangor,Bandar Sungai Long,Condominium,4,2.0,3.0,1233.0,1.0,14.0,2774.25,new,7.0,7.0
15604,15604,2001.0,850,house,Selangor,Kajang,Condominium,3,1.0,2.0,883.0,0.0,7.0,7938.17,old,12.0,12.0
15605,15605,2014.0,1500,house,Selangor,USJ,Service Residence,2,,1.0,650.0,1.0,8.0,2918.5,moderate,19.0,19.0
15606,15606,,1000,house,Selangor,Cheras,Condominium,3,2.0,2.0,1266.0,1.0,14.0,0.0,new,,
15607,15607,2018.0,2000,house,Selangor,Port Klang,Condominium,2,,2.0,780.0,2.0,,1755.0,new,6.0,6.0
15608,15608,,1600,house,Selangor,Bandar Mahkota Cheras,Condominium,4,2.0,2.0,1396.0,2.0,14.0,0.0,new,44.0,44.0
15609,15609,2020.0,2600,house,Selangor,Setia Alam,Condominium,3,2.0,2.0,958.0,1.0,12.0,2155.5,new,7.0,7.0
15610,15610,,2400,house,Selangor,Bandar Kinrara,Service Residence,2,2.0,2.0,860.0,2.0,9.0,0.0,new,11.0,11.0
15611,15611,,1199,room,Selangor,Cyberjaya,Condominium,1,1.0,1.0,500.0,2.0,14.0,0.0,new,6.0,6.0
15612,15612,2019.0,1200,house,Selangor,Rawang,Condominium,3,2.0,2.0,830.0,0.0,7.0,1867.5,new,3.0,3.0
15613,15613,,950,house,Selangor,Kajang,Condominium,3,2.0,2.0,1250.0,1.0,13.0,0.0,new,33.0,33.0
15614,15614,,1500,house,Selangor,Kajang,Condominium,3,2.0,2.0,1055.0,2.0,10.0,0.0,new,5.0,5.0
15615,15615,,1300,house,Selangor,Kajang,Condominium,3,2.0,3.0,1000.0,2.0,10.0,0.0,new,5.0,5.0
15616,15616,2020.0,1200,house,Selangor,Sepang,Condominium,3,2.0,2.0,818.0,0.0,9.0,1840.5,new,85.0,85.0
15617,15617,2022.0,1300,house,Selangor,Dengkil,Service Residence,2,1.0,1.0,478.0,2.0,12.0,1075.5,new,49.0,49.0
15618,15618,2015.0,1500,house,Selangor,Seri Kembangan,Condominium,2,2.0,2.0,1250.0,2.0,,2812.5,new,11.0,11.0
15619,15619,2016.0,1200,house,Selangor,Seri Kembangan,Service Residence,2,1.0,1.0,500.0,2.0,7.0,1125.0,new,2.0,2.0
15620,15620,2000.0,900,house,Selangor,Cheras,Condominium,3,1.0,3.0,1600.0,1.0,7.0,14384.0,old,16.0,16.0
15621,15621,,1000,house,Selangor,Ampang,Apartment,3,,2.0,800.0,0.0,2.0,0.0,new,13.0,13.0
15622,15622,2022.0,1400,house,Selangor,Sepang,Service Residence,2,1.0,1.0,807.0,1.0,9.0,1815.75,new,42.0,42.0
15623,15623,,2500,house,Selangor,Cyberjaya,Condominium,3,2.0,2.0,1390.0,2.0,,0.0,new,33.0,33.0
15624,15624,2019.0,1100,house,Selangor,Semenyih,Apartment,3,2.0,2.0,900.0,2.0,8.0,2025.0,new,26.0,26.0
15625,15625,,800,house,Selangor,Damansara Damai,Apartment,3,1.0,2.0,800.0,0.0,4.0,0.0,new,37.0,37.0
15626,15626,2022.0,3700,house,Selangor,Petaling Jaya,Service Residence,3,3.0,2.0,1205.0,1.0,10.0,2711.25,new,4.0,4.0
15627,15627,2020.0,2800,house,Selangor,Bangi,Service Residence,3,2.0,2.0,950.0,1.0,,2137.5,new,2.0,2.0
15628,15628,,700,room,Selangor,Sepang,Condominium,1,1.0,1.0,450.0,0.0,10.0,0.0,new,31.0,31.0
15629,15629,,500,house,Selangor,Kajang,Flat,3,,1.0,570.0,0.0,,0.0,new,4.0,4.0
15630,15630,2014.0,1800,house,Selangor,Cheras,Condominium,2,,3.0,1162.0,1.0,,5217.38,moderate,3.0,3.0
15631,15631,,1200,house,Selangor,Puchong,Condominium,3,2.0,2.0,1098.0,1.0,8.0,0.0,new,26.0,26.0
15632,15632,,500,house,Selangor,Cheras,Apartment,2,,1.0,517.0,0.0,,0.0,new,4.0,4.0
15633,15633,2005.0,850,house,Selangor,Seri Kembangan,Condominium,3,1.0,2.0,901.0,1.0,10.0,4045.4900000000002,moderate,21.0,21.0
15634,15634,,1150,room,Selangor,Sepang,Apartment,1,,1.0,450.0,2.0,8.0,0.0,new,7.0,7.0
15635,15635,2013.0,1800,house,Selangor,Cyberjaya,Condominium,3,2.0,2.0,1000.0,1.0,12.0,4490.0,moderate,72.0,72.0
15636,15636,,1200,house,Selangor,Cyberjaya,Apartment,3,2.0,2.0,1000.0,1.0,4.0,0.0,new,25.0,25.0
15637,15637,,2000,house,Selangor,Cyberjaya,Condominium,3,2.0,2.0,1000.0,1.0,,0.0,new,33.0,33.0
15638,15638,2015.0,2200,house,Selangor,Cyberjaya,Condominium,2,2.0,2.0,795.0,2.0,12.0,1788.75,new,23.0,23.0
15639,15639,2020.0,850,house,Selangor,Semenyih,Condominium,3,,2.0,850.0,1.0,,1912.5,new,12.0,12.0
15640,15640,,800,house,Selangor,Puchong,Flat,3,,1.0,650.0,0.0,4.0,0.0,new,5.0,5.0
15641,15641,2015.0,850,room,Selangor,Cyberjaya,Condominium,1,1.0,1.0,650.0,0.0,8.0,1462.5,new,23.0,23.0
15642,15642,2020.0,3000,house,Selangor,Ampang,Service Residence,2,1.0,1.0,650.0,2.0,10.0,1462.5,new,19.0,19.0
15643,15643,2017.0,800,house,Selangor,Semenyih,Service Residence,3,,2.0,900.0,0.0,,2025.0,new,16.0,16.0
15644,15644,,900,house,Selangor,Kapar,Apartment,3,,2.0,850.0,0.0,4.0,0.0,new,4.0,4.0
15645,15645,,2100,house,Selangor,389,Service Residence,3,2.0,2.0,1000.0,2.0,7.0,0.0,new,12.0,12.0
15646,15646,2020.0,1600,house,Selangor,Kuala Langat,Condominium,3,2.0,2.0,1000.0,2.0,9.0,2250.0,new,29.0,29.0
15647,15647,,1250,house,Selangor,Shah Alam,Apartment,3,1.0,2.0,1044.0,0.0,9.0,0.0,new,9.0,9.0
15648,15648,1999.0,1700,house,Selangor,Bandar Sunway,Condominium,3,1.0,2.0,1468.0,2.0,12.0,13197.32,old,32.0,32.0
15649,15649,,1600,room,Selangor,Cheras,Service Residence,1,1.0,1.0,551.0,2.0,14.0,0.0,new,58.0,58.0
15650,15650,,2200,house,Selangor,Petaling Jaya,Condominium,2,1.0,2.0,1206.0,2.0,9.0,0.0,new,9.0,9.0
15651,15651,,1000,house,Selangor,Klang,Condominium,3,1.0,3.0,1400.0,0.0,10.0,0.0,new,,
15652,15652,,1200,house,Selangor,Klang,Condominium,3,,2.0,1170.0,0.0,9.0,0.0,new,,
15653,15653,,1850,house,Selangor,Batu Caves,Condominium,3,,2.0,800.0,2.0,9.0,0.0,new,9.0,9.0
15654,15654,2020.0,2800,house,Selangor,Damansara Perdana,Condominium,3,2.0,2.0,1052.0,2.0,10.0,2367.0,new,35.0,35.0
15655,15655,,549,house,Selangor,Kajang,Apartment,3,,2.0,854.0,0.0,3.0,0.0,new,1.0,1.0
15656,15656,,1000,room,Selangor,Ampang,Condominium,1,1.0,1.0,450.0,2.0,,0.0,new,40.0,40.0
15657,15657,2021.0,1500,house,Selangor,Cyberjaya,Condominium,3,,2.0,850.0,1.0,9.0,1912.5,new,104.0,104.0
15658,15658,2016.0,1200,house,Selangor,Kajang,Service Residence,2,1.0,1.0,690.0,2.0,11.0,1552.5,new,12.0,12.0
15659,15659,,300,house,Selangor,Damansara Damai,Flat,4,,2.0,650.0,0.0,,0.0,new,4.0,4.0
15660,15660,2013.0,1300,house,Selangor,Cyberjaya,Condominium,3,2.0,2.0,935.0,1.0,8.0,4198.150000000001,moderate,72.0,72.0
15661,15661,,1100,house,Selangor,Puchong,Apartment,3,,2.0,950.0,2.0,1.0,0.0,new,1.0,1.0
15662,15662,,900,house,Selangor,Shah Alam,Apartment,3,1.0,2.0,750.0,1.0,2.0,0.0,new,5.0,5.0
15663,15663,2018.0,1800,house,Selangor,Shah Alam,Condominium,3,2.0,2.0,915.0,2.0,9.0,2058.75,new,18.0,18.0
15664,15664,2015.0,1050,room,Selangor,Subang Jaya,Apartment,1,1.0,1.0,500.0,1.0,6.0,1125.0,new,14.0,14.0
15665,15665,,1700,house,Selangor,Cyberjaya,Condominium,3,2.0,2.0,978.0,2.0,14.0,0.0,new,1.0,1.0
15666,15666,2016.0,850,room,Selangor,Cyberjaya,Condominium,1,1.0,1.0,450.0,1.0,14.0,1012.5,new,3.0,3.0
15667,15667,2015.0,2500,house,Selangor,Shah Alam,Condominium,3,2.0,2.0,1398.0,1.0,8.0,3145.5,new,7.0,7.0
15668,15668,2022.0,1300,house,Selangor,Kajang,Condominium,2,1.0,1.0,590.0,2.0,7.0,1327.5,new,69.0,69.0
15669,15669,,1099,house,Selangor,Cyberjaya,Apartment,3,2.0,2.0,1000.0,1.0,4.0,0.0,new,25.0,25.0
15670,15670,2008.0,1150,house,Selangor,Subang Jaya,Service Residence,3,,2.0,970.0,1.0,11.0,4355.3,moderate,2.0,2.0
15671,15671,2022.0,1300,house,Selangor,Kajang,Condominium,2,1.0,1.0,590.0,1.0,7.0,1327.5,new,69.0,69.0
15672,15672,2017.0,1750,house,Selangor,Selayang,Service Residence,3,2.0,2.0,1263.0,1.0,9.0,2841.75,new,5.0,5.0
15673,15673,,900,house,Selangor,Semenyih,Apartment,3,2.0,3.0,900.0,0.0,8.0,0.0,new,,
15674,15674,2011.0,1650,room,Selangor,Subang Jaya,Service Residence,1,1.0,1.0,732.0,2.0,8.0,3286.6800000000003,moderate,18.0,18.0
15675,15675,,1300,house,Selangor,Seri Kembangan,Service Residence,3,1.0,2.0,970.0,2.0,11.0,0.0,new,7.0,7.0
15676,15676,2014.0,930,house,Selangor,Shah Alam,Apartment,3,,2.0,736.0,0.0,10.0,3304.6400000000003,moderate,8.0,8.0
15677,15677,2011.0,1650,room,Selangor,Subang Jaya,Service Residence,1,1.0,1.0,732.0,2.0,8.0,3286.6800000000003,moderate,18.0,18.0
15678,15678,2015.0,750,house,Selangor,Damansara Perdana,Apartment,3,,2.0,750.0,1.0,5.0,1687.5,new,17.0,17.0
15679,15679,2022.0,2600,house,Selangor,Petaling Jaya,Service Residence,2,,2.0,818.0,2.0,6.0,1840.5,new,19.0,19.0
15680,15680,,1200,house,Selangor,Seri Kembangan,Service Residence,2,1.0,2.0,752.0,1.0,6.0,0.0,new,19.0,19.0
15681,15681,,700,house,Selangor,Petaling Jaya,Apartment,3,,2.0,650.0,1.0,,0.0,new,6.0,6.0
15682,15682,,1500,room,Selangor,Ampang,Condominium,1,1.0,1.0,450.0,2.0,14.0,0.0,new,40.0,40.0
15683,15683,,680,house,Selangor,Kajang,Flat,3,1.0,2.0,680.0,0.0,1.0,0.0,new,2.0,2.0
15684,15684,2021.0,1500,house,Selangor,Cyberjaya,Condominium,3,2.0,2.0,1010.0,1.0,9.0,2272.5,new,104.0,104.0
15685,15685,2005.0,1399,house,Selangor,Subang Jaya,Service Residence,4,,2.0,1089.0,2.0,8.0,4889.610000000001,moderate,12.0,12.0
15686,15686,2018.0,1600,house,Selangor,Shah Alam,Condominium,3,2.0,2.0,915.0,1.0,9.0,2058.75,new,18.0,18.0
15687,15687,2022.0,1600,house,Selangor,Cheras,Service Residence,4,2.0,2.0,859.0,1.0,10.0,1932.75,new,23.0,23.0
15688,15688,2020.0,2800,house,Selangor,Setia Alam,Service Residence,2,,2.0,985.0,2.0,12.0,2216.25,new,68.0,68.0
15689,15689,2013.0,1500,house,Selangor,Petaling Jaya,Condominium,3,2.0,2.0,1200.0,1.0,13.0,5388.0,moderate,30.0,30.0
15690,15690,2004.0,2100,house,Selangor,Bandar Sunway,Condominium,4,2.0,2.0,1300.0,2.0,11.0,11687.0,old,10.0,10.0
15691,15691,,3200,house,Selangor,Bandar Sunway,Condominium,3,2.0,2.0,968.0,2.0,7.0,0.0,new,2.0,2.0
15692,15692,,1300,house,Selangor,Cyberjaya,Apartment,3,2.0,2.0,1000.0,1.0,9.0,0.0,new,25.0,25.0
15693,15693,,750,house,Selangor,Ampang,Flat,3,,1.0,650.0,0.0,1.0,0.0,new,3.0,3.0
15694,15694,2019.0,1600,house,Selangor,Damansara Damai,Service Residence,4,2.0,2.0,1228.0,1.0,11.0,2763.0,new,42.0,42.0
15695,15695,2013.0,1300,house,Selangor,Ampang,Condominium,3,1.0,2.0,850.0,1.0,7.0,3816.5,moderate,8.0,8.0
15696,15696,2021.0,1799,house,Selangor,Cyberjaya,Condominium,3,2.0,2.0,1010.0,1.0,14.0,2272.5,new,104.0,104.0
15697,15697,2018.0,1800,house,Selangor,639,Service Residence,2,1.0,2.0,800.0,2.0,4.0,1800.0,new,48.0,48.0
15698,15698,2010.0,2800,house,Selangor,Ulu Klang,Condominium,3,2.0,2.0,851.0,2.0,7.0,3820.9900000000002,moderate,33.0,33.0
15699,15699,2021.0,1500,room,Selangor,Seri Kembangan,Service Residence,1,1.0,1.0,460.0,2.0,10.0,1035.0,new,20.0,20.0
